Date,Type,Link
2022-07-31 15:33:50,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6959200523413524480?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6959200523413524480%2C6959489439593062400%29
2022-07-31 15:33:24,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6959200523413524480?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6959200523413524480%2C6959462611264368640%29
2022-07-31 15:33:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6959200523413524480?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6959200523413524480%2C6959283284467937280%29
2022-03-20 20:28:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6911406616596684800
2021-11-18 18:31:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866832108145426432?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6866832108145426432%2C6866918311796510720%29
2021-10-08 13:30:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850081639876313088
2021-10-08 13:25:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851750878689542144
2021-10-08 13:24:57,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851911982312910848
2021-09-25 16:01:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846922033520009216
2021-08-17 20:09:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833008030880186369
2021-08-17 20:09:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6833458095243485184
2021-08-15 22:45:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6831867816610693120
2021-08-06 16:27:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6829439712034402305
2021-08-06 12:54:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6825761561261477888
2021-08-04 20:08:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6828772707795038208?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6828772707795038208%2C6828775358381232129%29
2021-08-04 19:52:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6827173360670171136
2021-08-04 19:39:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6828715261525422080
2021-08-01 19:53:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6827667449740111872
2021-06-25 08:44:37,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6813063518393368576
2021-05-11 10:33:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6797222402129436672
2021-05-08 19:30:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6796849930838274048
2021-05-08 19:30:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6796077069802590208
2021-04-20 22:21:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6790279058891538436
2021-04-04 00:10:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6783231715935588352
2021-03-13 13:09:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6776262523332116480
2021-03-12 11:09:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775506017523519488%29
2021-03-11 21:29:17,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775531722365771776%29
2021-03-11 21:29:14,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775504345636098048%29
2021-03-11 21:29:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775638532301094912%29
2021-03-11 21:29:08,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775502180087599104%29
2021-03-11 21:29:03,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775531964897218560%29
2021-03-11 21:29:02,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775535020238004224%29
2021-03-11 21:28:58,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775534879531696128%29
2021-03-11 21:28:54,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775499133483536384%29
2021-03-11 21:28:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775529956064804864%29
2021-03-11 21:28:49,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775498825420341248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6775498825420341248%2C6775501707053944833%29
2021-03-06 21:23:51,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6774061314135339008
2021-03-05 17:12:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6773645859558051840
2021-02-28 14:05:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771039554532077568
2021-02-27 00:24:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768811728370196480
2021-02-26 09:24:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6770361975034707968
2020-10-10 16:52:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720624585563267072?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6720624585563267072%2C6720638618836246528%29
2020-10-10 16:52:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720624585563267072?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6720624585563267072%2C6720626614109011968%29
2020-10-10 16:52:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720624585563267072?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6720624585563267072%2C6720625571170152448%29
2020-10-10 16:52:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720624585563267072?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6720624585563267072%2C6720638622422327296%29
2019-12-07 12:47:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6608724553449508864
2019-09-24 05:38:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6580843963010420736
2019-09-03 19:45:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6571908215729111053
2019-09-03 19:42:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6572605099145732096?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6572605099145732096%2C6574659561360244736%29
2019-08-29 17:11:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6572605099145732096?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6572605099145732096%2C6572735807306768384%29
2019-08-29 05:41:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6572605099145732096?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6572605099145732096%2C6572631114639253504%29
2018-12-08 18:29:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6476943266251042816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6476943266251042816%2C6476960194084503552%29
2017-08-14 23:46:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6303008612101038080
2017-07-16 02:17:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6290372254282846208
2017-07-16 02:17:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6290745968992227328
2017-05-17 19:35:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6270339990073409536
